Category,name,mrp,discountPercent,availableQuantity,discountedSellingPrice,weightInGms,outOfStock,quantity,target
Paan Corner,Engage M1 Perfume Spray for Men ,21000,7,6,19400,120,False,120,108226.36892753626
Paan Corner,Tresemme Keratin Smooth Conditioner,38000,0,3,38000,340,False,340,105994.89740325716
Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",18000,0,1,18000,100,False,100,16736.036432093235
Paan Corner,Origami Aloe Vera Wipes,7500,13,4,6500,25,False,25,24174.274846356893
Paan Corner,"Engage Drizzle Deodorant For Women, Floral And Lavender, Skin Friendly",19500,10,6,17400,150,False,150,97069.01130614076
Paan Corner,Gellette Presto Ready Shaver,2000,0,1,2000,58,False,1,1859.559603565915
Paan Corner,Colgate Max Fresh Plax Mouthwash - Fresh Mint,15000,20,5,12000,250,False,250,55786.78810697745
Paan Corner,Colgate Zig Zag Charcoal Medium Toothbrush 4 Pcs,9900,0,6,9900,232,False,4,55228.92022590768
Paan Corner,Godrej Protekt,9900,0,3,9900,750,False,750,27614.46011295384
Paan Corner,Colgate Total Charcoal Anticavity Toothpaste,11000,10,3,9900,120,False,120,27614.46011295384
Paan Corner,Colgate Kids 0-2 Extra Soft Tooth Brush,3000,16,6,2500,58,False,1,13946.697026744363
Paan Corner,Gillete Mach3 ,26000,10,6,23400,116,False,2,130541.08417032723
Paan Corner,Maybelline New York Colossal Kajal Black,14900,0,2,14900,0,False,0,27707.438093132132
Paan Corner,Godrej Cinthol Lime Talc,5500,0,3,5500,100,False,100,15341.366729418798
Paan Corner,Hamam Soap Bar Neem Tulsi and Aloe Vera,5800,0,6,5800,150,False,150,32356.33710204692
Paan Corner,"Godrej Expert Rich Crème, Burgundy",3300,0,6,3300,20,False,20,18409.64007530256
Paan Corner,Colgate Gentle Sensitive+ Toothbrush Pack Of 4,12000,10,4,10800,232,False,4,40166.48743702377
Paan Corner,Nivea Creme All Season Multi-Purpose Cream ,17500,10,4,15700,100,False,100,58390.17155196973
Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,9900,0,1,9900,232,False,4,9204.82003765128
Paan Corner,Mamaearth 100% Natural Berry Blast Kids Toothpaste,14900,10,4,13400,50,False,50,49836.197375566524
Paan Corner,HImalaya Gentle Baby Wipes,20000,10,3,18000,72,False,72,50208.109296279705
Paan Corner,Stayfree Dry Max All Night XL Dry Cover Sanitary Pads,34000,12,6,29800,28,False,28,166244.6285587928
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 1 Black",62000,0,1,62000,172,False,172,57646.34771054336
Paan Corner,Fem Fairness Naturals Saffron Skin Bleach,8500,15,4,7200,64,False,64,26777.658291349177
Paan Corner,Engage Woman Blush Body Deo Spray,19500,10,5,17400,150,False,150,80890.84275511731
Paan Corner,Dove Pink Rosa Beauty Bathinhg Bar,6000,0,6,6000,100,False,100,33472.07286418647
Paan Corner,Sebamed Cleansing Bar,9900,10,4,8900,100,False,100,33100.16094347329
Paan Corner,Pampers Premium Care Pants - Large,109900,18,2,89900,44,False,44,167174.40836057576
Paan Corner,Nivea Women Deodorant Fresh Natural Long Lasting Freshness & 48h Protection,19900,20,2,15900,150,False,150,29566.997696698047
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3 Dark Brown/Natural Darkest Brown",62000,0,6,62000,172,False,172,345878.08626326016
Paan Corner,Patanjali Kesh Kanti Natural Hair Cleanser,7500,9,4,6800,200,False,200,25290.010608496443
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,14900,0,6,14900,600,False,600,83122.3142793964
Paan Corner,Pantene Advanced Control Hair Fall Solution Shampoo,12000,6,5,11200,180,False,180,52067.66889984562
Paan Corner,Veet Full Body Waxing Kit For Dry Skin,23500,7,6,21800,1160,False,20,121615.19807321083
Paan Corner,Johnson's Baby Skincare Wipes,24500,9,6,22100,72,False,72,123288.80171642016
Paan Corner,Gillette Lemon Lime Shaving Foam,19900,11,4,17700,196,False,196,65828.40996623339
Paan Corner,Old Spice After Shave Lotion Musk,21500,6,3,20000,100,False,100,55786.78810697745
Paan Corner,Whisper Ultra Soft Air Fresh Sanitary Pads (XL) with Wings,31500,0,4,31500,30,False,30,117152.25502465264
Paan Corner,Himalaya Baby Powder,8000,8,4,7300,100,False,100,27149.570212062357
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,22500,20,4,18000,250,False,250,66944.14572837294
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,17500,0,5,17500,870,False,15,81355.73265600878
Paan Corner,Johnson's Baby Powder,14300,0,6,14300,200,False,200,79775.10699297776
Paan Corner,Dove Cream Beauty Bathing Bar,23500,9,6,21200,125,False,125,118267.99078679219
Paan Corner,Patanjali Kesh Kanti Shikakai Hair Cleanser,9500,0,4,9500,200,False,200,35331.63246775239
Paan Corner,L'Oreal Paris Color Protect Conditioner,19900,0,3,19900,192,False,192,55507.854166442565
Paan Corner,Nivea Men Active Clean with Active Charcoal Shower Gel for Body Face & Hair,19900,4,5,19100,250,False,250,88793.97107027244
Paan Corner,L'Oreal 6 Oil Nourish Conditioner,13500,0,1,13500,192,False,192,12552.027324069926
Paan Corner,Godrej Easy Natural Black Hair Colour,2500,0,5,2500,20,False,20,11622.247522286969
Paan Corner,Dabur Gulabari Rose Water Daily Glow,8000,6,2,7500,250,False,250,13946.697026744363
Paan Corner,Himalaya Purifying Neem Face Wash,17000,10,6,15300,150,False,150,85353.78580367549
Paan Corner,Fem Fairness Naturals Gold Skin Bleach,6500,9,3,5900,24,False,24,16457.102491558348
Paan Corner,Whisper Choice Ultra XL Sanitary Pad,13300,2,5,13000,1160,False,20,60435.68711589224
Paan Corner,Dove Dandruff Care Shampoo,15800,6,5,14700,180,False,180,68338.81543104738
Paan Corner,Head & Shoulders Anti Dandruff Anti Hairfall Shampoo,28500,0,5,28500,340,False,240,132493.62175407144
Paan Corner,L'Oreal Casting Creme Ebony Black Hair Color,55000,0,6,55000,159,False,87,306827.334588376
Paan Corner,Mamaearth Onion Hair Oil,39900,10,6,35900,150,False,150,200274.56930404904
Paan Corner,L'Oreal Paris Casting Creme Gloss Hair Color (Dark Brown 400),55000,0,4,55000,159,False,159,204551.55639225064
Paan Corner,Palmolive Naturals Sea Minerals Liquid Hand Wash,9900,10,6,8900,250,False,250,49650.24141520993
Paan Corner,Oral-B Extra Soft Bristles Sensitive ,9800,0,4,9800,232,False,4,36447.36822989193
Paan Corner,Engage M3 Perfume Spray for Men,20000,10,3,18000,120,False,120,50208.109296279705
Paan Corner,Mamaearth Deeply Nourishing wash for Babies,19900,0,4,19900,200,False,200,74010.47222192341
Paan Corner,Dettol Original Soap (B4G1),26000,5,6,24700,625,False,625,137793.3666242343
Paan Corner,Woodward's Gripe Water,7500,0,6,7500,200,False,200,41840.09108023308
Paan Corner,"MamyPoko Pants Extra Absorb Diapers, New Born",29900,6,5,27900,28,False,28,129704.28234872257
Paan Corner,Johnson's Baby Soap,7000,0,6,7000,100,False,100,39050.75167488422
Paan Corner,Engage M4 Perfume Spray For Men,20000,10,6,18000,120,False,120,100416.21859255941
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Gold,6500,10,4,5800,40,False,40,21570.891401364614
Paan Corner,Dove Hair Fall Rescue Conditioner,19000,0,4,19000,175,False,175,70663.26493550478
Paan Corner,Himalaya Anti Hair Fall Shampoo,13000,12,2,11400,200,False,200,21198.97948065143
Paan Corner,Fiama Peach & Avocado Gel Bar,17600,10,3,15800,375,False,375,44071.56260451218
Paan Corner,Pears Pure & Gentle Value Pack Of 4 Bathing Soap ,12500,0,6,12500,75,False,75,69733.48513372181
Paan Corner,Fiama Fresh Hand Wash,15000,6,3,14000,400,False,400,39050.75167488422
Paan Corner,Palmolive Black Orchid And Milk Liquid Hand Wash,9900,10,6,8900,250,False,250,49650.24141520993
Paan Corner,Oral-B Criss Cross Medium Toothbrush (Buy 2 Get 2 Free),16000,0,5,16000,232,False,4,74382.3841426366
Paan Corner,Gillette Mach 3 Turbo Razor,34900,6,5,32500,58,False,1,151089.21778973058
Paan Corner,Himalaya Baby Lotion,16500,12,3,14500,200,False,200,40445.421377558654
Paan Corner,Head & Shoulders 2-in-1 Cool Menthol Anti Dandruff Shampoo + Conditioner,37500,0,1,37500,340,False,180,34866.74256686091
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,24900,6,6,23400,340,False,340,130541.08417032723
Paan Corner,Fiama Di Wills Men's Refreshing Pulse Shower Gel,22500,4,3,21400,250,False,250,59691.86327446587
Paan Corner,Sebamed Anti - Dandruff Shampoo,60000,10,2,54000,200,False,200,100416.21859255941
Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,False,250,75312.16394441956
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4.25 Aishwarya's Brown",62000,0,6,62000,172,False,172,345878.08626326016
Paan Corner,Himalaya Gentle Baby Bath,16500,9,6,15000,200,False,200,83680.18216046617
Paan Corner,"L'Oreal Paris Casting Creme Gloss Hair Color, Medium Brown 500",55000,0,4,55000,160,False,159,204551.55639225064
Paan Corner,L'Oreal Paris Color Protect Shampoo,28200,0,3,28200,360,False,360,78659.37123083821
Paan Corner,Fiama Di Wills Lemongrass & Jojoba Gel Bar,17600,10,6,15800,375,False,375,88143.12520902437
Paan Corner,Colgate Plax Peppermint Mouthwash,15000,20,5,12000,250,False,250,55786.78810697745
Paan Corner,Dove Daily Shine Conditioner,9000,10,1,8100,80,False,80,7531.216394441955
Paan Corner,Patanjali Kesh Kanti Anti Dandruff Hair Cleanser,11000,0,6,11000,200,False,200,61365.46691767519
Paan Corner,Old Spice Original After Shave Lotion,25000,0,1,25000,150,False,150,23244.495044573938
Paan Corner,Dove Hair Fall Rescue Shampoo,13700,10,4,12300,180,False,180,45745.16624772151
Paan Corner,Dettol Clinical Strength Hand Sanitizer Liquid,25000,10,6,22500,500,False,500,125520.27324069926
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,39900,20,3,31900,300,False,300,88979.92703062903
Paan Corner,Comfy Baby Pants XL 12-17 kg,42900,15,1,36400,24,False,24,33843.98478489965
Paan Corner,Dettol Liquid Handwash With Free Liquid,9900,0,6,9900,200,False,200,55228.92022590768
Paan Corner,Nivea Body Milk Lotion for Very Dry Skin,39900,20,6,31900,400,False,400,177959.85406125805
Paan Corner,Lakme Sun Expert,22500,0,6,22500,60,False,60,125520.27324069926
Paan Corner,Head & shoulders Anti Dandruff Shampoo Cool Menthol,17000,0,6,17000,180,False,180,94837.53978186166
Paan Corner,Godrej Nupur Henna,7500,0,5,7500,150,False,120,34866.74256686091
Paan Corner,Johnson's Baby Lotion,10000,0,4,10000,100,False,100,37191.1920713183
Paan Corner,Himalaya Anti Dandruff Shampoo,14000,10,1,12600,200,False,200,11715.225502465264
Paan Corner,Maybelline New York Colossal Kajal Super Black,30000,8,3,27500,0,False,0,76706.833647094
Paan Corner,Stayfree Dry-Max All Night Ultra-Dry Sanitary Pad,9000,10,6,8100,406,False,7,45187.29836665173
Paan Corner,Dove Daily Shine Shampoo,64500,5,3,61200,650,False,650,170707.57160735098
Paan Corner,Godrej Easy 5 Minute Natural Brown 4 Hair Colour,2900,0,5,2900,20,False,20,13481.807125852883
Paan Corner,Colgate Sensitive Plus Enamel Toothpaste Tube,14000,0,6,14000,160,False,160,78101.50334976843
Paan Corner,Colgate Max Fresh Peppermint Toothpaste ,18200,15,6,15400,300,False,300,85911.65368474527
Paan Corner,Pond's Light Moisturiser,30900,10,6,27800,250,False,250,155087.27093739732
Paan Corner,Engage Mate For Man Deo Spray,19500,10,5,17400,150,False,150,80890.84275511731
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,12000,0,5,12000,180,False,180,55786.78810697745
Paan Corner,Whisper Choice Regular Wing Sanitary Pad,3000,0,2,3000,406,False,7,5578.678810697745
Paan Corner,Colgate Slim Soft Charcoal Toothbrush,15000,18,4,12300,232,False,4,45745.16624772151
Paan Corner,Fiama Scents Juniper & Geranium Body Wash,19900,6,5,18600,250,False,250,86469.52156581504
Paan Corner,Mamaearth Ubtan Body Lotion,39900,15,4,33900,400,False,400,126078.14112176903
Paan Corner,Godrej Aer Power Pocket - Long Lasting Bathroom Fragrance Floral Delight,5500,0,6,5500,10,False,10,30682.733458837596
Paan Corner,Himalaya Anti-Hair Fall Shampoo,23000,18,1,18800,400,False,400,17479.8602735196
Paan Corner,Nivea Soft Light Moisturizer for Face Hand & Body Non-Sticky Cream with Vitamin E & Jojoba Oil,31000,15,6,26300,200,False,200,146719.2527213507
Paan Corner,Engage M2 Perfume Spray For Men,20000,10,6,18000,120,False,120,100416.21859255941
Paan Corner,Listerine Cool Mint Mouthwash - Mild Taste,15000,10,6,13500,250,False,250,75312.16394441956
Paan Corner,Mamaearth Ubtan Face Scrub Turmeric & Walnut,34900,10,1,31400,100,False,100,29195.085775984866
Paan Corner,Himalaya Purifying Neem Face Wash Tube,27000,15,6,22900,300,False,300,127751.74476497836
Paan Corner,Johnson's Baby Top To Toe Bath Body Wash,16500,0,4,16500,210,False,210,61365.46691767519
Paan Corner,Gillette Mach 3 Start,24900,0,6,24900,116,False,2,138909.10238637385
Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,18500,0,2,18500,100,False,100,34401.852665969425
Paan Corner,Johnson's Baby Cream,15000,0,6,15000,100,False,100,83680.18216046617
Paan Corner,Johnson's Baby Soap,10500,0,6,10500,150,False,150,58576.12751232632
Paan Corner,Himalaya Gentle Baby Shampoo,32000,17,6,26500,400,False,400,147834.98848349025
Paan Corner,L'Oreal Paris Shine Masque Royal Jelly Hair Colour,55000,0,3,55000,88,False,87,153413.667294188
Paan Corner,Engage Rush Deodorant For Men,19000,11,6,16900,150,False,150,94279.67190079189
Paan Corner,Clean & Clear Foaming Face Wash,14000,10,4,12600,100,False,100,46860.902009861056
Paan Corner,Dettol Lather Shaving Cream,7500,5,6,7100,78,False,78,39608.61955595399
Paan Corner,Gillette Classic Regular Pre Shave Foam,19900,0,4,19900,196,False,196,74010.47222192341
Paan Corner,Dove Daily Shine Conditioner,19000,0,6,19000,175,False,180,105994.89740325716
Paan Corner,Johnson's Baby Shampoo,18000,0,6,18000,200,False,200,100416.21859255941
Paan Corner,Park Avenue Beer Shampoo ,15500,9,4,14000,180,False,180,52067.66889984562
Paan Corner,Pantene Advanced Hair Fall Solution Silky Smooth Care Shampoo,12000,6,6,11200,180,False,180,62481.20267981474
Paan Corner,Fem Fairness Naturals Hair Removal Cream Fair & Soft - Rose,6500,10,6,5800,40,False,40,32356.33710204692
Paan Corner,Sunsilk Stunning Black Shine Shampoo,55500,6,6,52100,650,False,650,290649.1660373525
Paan Corner,Dabur Meswak Toothpaste,10000,0,1,10000,200,False,200,9297.798017829575
Paan Corner,Patanjali Kesh Kanti Reetha Hair Cleanser,8500,0,5,8500,200,False,200,39515.64157577569
Paan Corner,Nivea Lip Balm Soft Rose for 24h Moisture with Natural Oils Delicate Rose Shine,18500,8,6,16900,5,False,4,94279.67190079189
Paan Corner,Santoor Total Skin Care Soap With Sandal & Turmeric,18000,0,6,18000,600,False,600,100416.21859255941
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",62000,0,1,62000,172,False,172,57646.34771054336
Paan Corner,Gillette Pre Shave Foam - Classic Regular Skin,22500,0,6,22500,418,False,418,125520.27324069926
Paan Corner,Fiama Di Wills Shower Gel Patchouli & Macadamia,19900,10,6,17900,250,False,250,99858.35071148963
Paan Corner,Listerine Fresh Burst Mouthwash,14000,10,4,12600,250,False,250,46860.902009861056
Paan Corner,Nivea Cocoa Nourish Body Lotion With Coconut Oil & Cocoa Butter For Very Dry Skin ,29900,17,5,24700,200,False,200,114827.80552019525
Paan Corner,Pantene Hair Fall Control Shampoo,24000,7,2,22100,340,False,340,41096.26723880672
Paan Corner,Fogg Master - Royal Intense,25000,0,5,25000,120,False,120,116222.47522286969
Paan Corner,TRESemme Smooth And Shine Conditioner,22000,0,5,22000,190,False,190,102275.77819612532
Paan Corner,Whisper Ultra Clean XL Plus Sanitary Pad,15500,0,6,15500,870,False,15,86469.52156581504
Paan Corner,"Colgate Kids Toothpaste - 6+ Years, Strawberry Flavour",9300,5,6,8800,80,False,80,49092.373534140155
Paan Corner,Nivea Soft Moisturizing Cream,31000,12,1,27200,200,False,200,25290.010608496443
Paan Corner,Patanjali Kesh Kanti Aloe Vera Hair Cleanser,8500,0,5,8500,200,False,200,39515.64157577569
Paan Corner,Neutrogena Deep Clean Foaming Cleanser,13000,11,2,11500,50,False,50,21384.935441008023
Paan Corner,Clean & Clear Morning Energy Berry Face Wash,15500,6,6,14500,100,False,100,80890.84275511731
Paan Corner,Pampers Premium Care New Baby Pants,32000,0,4,32000,24,False,24,119011.81462821856
Paan Corner,Vaseline Intensive Care Aloe Fresh,22500,9,6,20300,200,False,200,113247.17985716423
Paan Corner,L'Oreal Paris Dream Lengths Shampoo,14900,0,6,14900,192,False,192,83122.3142793964
Paan Corner,Johnson's Baby Oil,11500,0,4,11500,100,False,100,42769.87088201605
Paan Corner,Engage Man Rush Deodorant,19500,9,6,17600,150,False,150,98184.74706828031
Paan Corner,Pantene Advanced Hair Fall Solution Shampoo - Total Damage Care,26400,0,6,26400,340,False,340,147277.12060242047
Paan Corner,Whisper Daily Liners Clean and Fresh,10500,0,4,10500,1160,False,20,39050.75167488422
Paan Corner,Himalaya Men Pimple Clear Neem Face Wash,18000,9,2,16300,100,False,100,30310.821538124415
Paan Corner,Pantene Adv Hairfall Solution Conditioner Silky Smooth,19000,0,5,19000,200,False,200,88329.08116938097
Paan Corner,Himalaya Prickly Heat Baby Powder,9000,10,6,8100,100,False,100,45187.29836665173
Paan Corner,Mamaearth Daily Moisturizing Lotion For Babies,19900,0,6,19900,200,False,200,111015.70833288513
Paan Corner,Stayfree Advanced XL Ultra Comfort Sanitary napkins with Wings,17500,0,3,17500,812,False,14,48813.43959360527
Paan Corner,Pampers Premium Care Pants - Medium,109900,18,6,89900,54,False,54,501523.22508172726
Paan Corner,Fiama Men's Refreshing Pulse Shower Gel,19900,10,6,17900,250,False,250,99858.35071148963
Paan Corner,Vaseline Original Skin Protecting Jelly,12500,10,6,11200,100,False,100,62481.20267981474
Paan Corner,Clean & Clear Foaming Face Wash,18000,10,6,16200,150,False,150,90374.59673330346
Paan Corner,Fiama Lemongrass and Jojoba Shower Gel,22500,20,6,18000,250,False,250,100416.21859255941
Paan Corner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),18000,0,1,18000,174,False,3,16736.036432093235
Paan Corner,Listerine Fresh Burst Mouthwash,28500,7,6,26300,500,False,500,146719.2527213507
Paan Corner,Veet Full Body Waxing Kit,23500,7,6,21800,1160,False,20,121615.19807321083
Paan Corner,Listerine Original Mouthwash,5500,9,6,5000,80,False,80,27893.394053488726
Paan Corner,Santoor Almond Soft With Sandal & Almond Milk,18000,0,2,18000,625,False,625,33472.07286418647
Paan Corner,Nivea Body Shea Smooth with Shea Butter for Dry Skin,42500,20,5,34000,400,False,9,158062.56630310277
Paan Corner,Neutrogena Deep Clean Facial Cleanser,13000,0,4,13000,50,False,50,48348.54969271379
Paan Corner,"L'Oreal Paris Excellence Creme Hair Color, 3.16 Burgundy",55000,0,3,55000,159,False,172,153413.667294188
Paan Corner,Johnson's Baby Powder,23500,0,6,23500,400,False,400,131098.952051397
Paan Corner,Bombay Shaving Company Charcoal Face Wash,24900,0,4,24900,100,False,100,92606.06825758256
Paan Corner,Colgate Kids 2+ Years Extra Soft Toothbrush,2000,0,3,2000,58,False,1,5578.678810697745
Paan Corner,Veet Hair Removal Cream (Normal Skin),13500,5,6,12800,50,False,50,71407.08877693114
Paan Corner,Dove Daily Shine Shampoo,24000,0,4,24000,340,False,340,89258.86097116391
Paan Corner,L'Oreal Anti Hair Fall Conditioner,19900,0,6,19900,192,False,192,111015.70833288513
Paan Corner,Nivea Body Lotion Aloe Hydration For Normal Skin ,27500,10,6,24700,200,False,200,137793.3666242343
Paan Corner,Pampers Pants - Large,154900,45,3,84900,82,False,82,236814.91551411926
Paan Corner,"Engage Urge Deodorant For Men, Citrus And Woody, Skin Friendly",19500,10,6,17400,150,False,150,97069.01130614076
Paan Corner,Head & Shoulders 2 In 1 Anti Dandruff Smooth & Silky Shampoo+Conditioner,37500,10,6,33400,340,False,340,186327.87227730468
Paan Corner,Fem Fairness Natural Gold Skin Bleach,8500,7,4,7900,64,False,64,29381.041736341456
Paan Corner,Engage Deo Frost,19500,9,6,17600,150,False,150,98184.74706828031
Paan Corner,Stayfree Secure XL Size Sanitary Napkins,11500,0,5,11500,1160,False,20,53462.33860252005
Paan Corner,Pampers Pants - Medium,69900,21,1,54900,50,False,50,51044.91111788437
Paan Corner,Pampers Active Baby Diapers New Born Extra Small ,109900,22,3,84900,72,False,72,236814.91551411926
Paan Corner,"Nivea Creme, All Season Multi-Purpose Cream",17500,9,6,15800,100,False,100,88143.12520902437
Paan Corner,Woodwards Gripe Water ,5000,0,4,5000,130,False,130,18595.59603565915
Paan Corner,Clean & Clear Morning Energy Aqua Splash Face Wash,14500,9,5,13100,100,False,100,60900.57701678372
Paan Corner,Sunsilk Lusciously Thick & Long Shampoo,55500,6,6,52100,650,False,650,290649.1660373525
Paan Corner,Mamaearth Skin Correct Face Serum,59900,15,1,50900,30,False,30,47325.79191075254
Paan Corner,Chik Hairfall Prevent Egg Shampoo,17800,0,6,17800,340,False,340,99300.48283041986
Paan Corner,Pantene Silky Smooth Care Shampoo,22500,6,3,21000,340,False,340,58576.12751232632
Paan Corner,"Garnier Skin Naturals, Micellar Cleansing Water",19900,5,4,18900,125,False,125,70291.35301479159
Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,19900,0,1,19900,150,False,150,18502.618055480852
Paan Corner,Pampers All Round Protection Pants - Medium,69900,17,6,57500,50,False,50,320774.03161512036
Paan Corner,Set Wet Deodrant Charm Avatar,19900,0,1,19900,150,False,150,18502.618055480852
Paan Corner,Nupur Heena Mehandi,19900,0,6,19900,500,False,500,111015.70833288513
Paan Corner,Head & Shoulders 2-in-1 Active Protect Shampoo,37500,9,6,33800,340,False,340,188559.34380158377
Paan Corner,Gillette Mach 3 Turbo Cartridges,64900,10,6,57800,232,False,4,322447.6352583297
Paan Corner,TRESemme Smooth And Shine Conditioner,21000,13,1,18200,190,False,190,16921.992392449825
Paan Corner,Bombay Shaving Company Sensitive Cartridges,37500,0,2,37500,116,False,2,69733.48513372181
Paan Corner,Himalaya Baby Lotion,30000,12,1,26400,400,False,400,24546.186767070078
Paan Corner,Old Spice Lime Lather Shaving Cream,7500,0,6,7500,70,False,70,41840.09108023308
Paan Corner,Colgate Sensitive Plus Anticavity Toothpaste ,14000,10,6,12600,70,False,70,70291.35301479159
Paan Corner,Colgate Toothpaste For Kids Motu Oatlu,9300,0,6,9300,80,False,80,51881.71293948903
Paan Corner,Pantene Total Damage Care Shampoo,12000,0,6,12000,180,False,180,66944.14572837294
Paan Corner,Himalaya Moisturising Aloe Vera Facial Wipes,10000,10,6,9000,25,False,25,50208.109296279705
Paan Corner,Savlon Moisture Shield Hand Wash,6900,0,5,6900,200,False,200,32077.403161512033
Paan Corner,Pampers Active Baby Diapers New Born Extra Small,36000,10,6,32400,24,False,24,180749.19346660693
Paan Corner,Himalaya Anti Dandruff Shampoo,26000,18,1,21300,400,False,400,19804.309777976996
Paan Corner,Himalaya Anti Hair Fall Shampoo,49000,25,4,36700,700,False,700,136491.67490173815
Paan Corner,Johnson's Baby Oil,20000,0,6,20000,200,False,200,111573.5762139549
Paan Corner,Vaseline Intensive Care Deep Moisture Body Lotion,32500,0,4,32500,400,False,400,120871.37423178447
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,19900,0,1,19900,193,False,193,18502.618055480852
Paan Corner,Nivea Soft Light Moisturizing Cream,18500,15,6,15700,100,False,100,87585.25732795459
Paan Corner,Whisper Ultra Soft XL+ Sanitary Pads,55500,0,1,55500,60,False,60,51602.77899895414
Paan Corner,Palmolive Feel The Massage Shower Gel,24900,20,6,19900,250,False,250,111015.70833288513
Paan Corner,L'Oreal Paris Dream Lengths Conditioner,20900,0,3,20900,193,False,193,58297.19357179144
Paan Corner,Head & Shoulders Anti-Dandruff Smooth & Silky Shampoo,28500,6,6,26600,340,False,340,148392.85636456002
Paan Corner,Mamaearth Moisturizing Baby Bath Soap,24900,0,4,24900,150,False,150,92606.06825758256
Paan Corner,Listerine Original Mouthwash,15000,10,6,13500,250,False,250,75312.16394441956
Paan Corner,Himalaya Gentle Baby Shampoo,17000,14,6,14600,200,False,200,81448.71063618708
Paan Corner,Dove Dryness Care Shampoo,26800,5,1,25200,340,False,340,23430.451004930528
Paan Corner,Dove Hair Fall Rescue Shampoo,28000,15,6,23600,340,False,340,131656.81993246678
Paan Corner,Head & Shoulders Anti Dandruff Shampoo Cool Menthol,29500,9,6,26600,340,False,340,148392.85636456002
Paan Corner,Bombay Shaving Company Defender Razor,34500,0,6,34500,58,False,1,192464.4189690722
Paan Corner,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",36500,0,1,36500,340,False,340,33936.96276507795
Paan Corner,Himalaya Baby Nourishing Massage Oil,20000,20,2,16000,200,False,250,29752.95365705464
Paan Corner,Himalaya Baby Powder,23500,20,6,18800,400,False,400,104879.16164111761
Paan Corner,Fogg Paradise Fragrant Body Spray For Women ,25000,0,6,25000,150,False,150,139466.97026744363
Paan Corner,Revive Revive Liquid,7100,0,6,7100,200,False,200,39608.61955595399
Paan Corner,Pantene Hairfall Control Conditioner,19000,6,6,17800,200,False,200,99300.48283041986
Paan Corner,Mamaearth Vitamin C Face Toner,39900,0,1,39900,200,False,200,37098.214091140006
Paan Corner,Himalaya Diaper Rash Cream,8000,10,2,7200,20,False,20,13388.829145674588
Paan Corner,Fogg Royal Fragrance Spray,23000,0,4,23000,150,False,120,85539.7417640321
Paan Corner,Dove Pink Rosa Beauty Bathing Bar,24500,9,6,22100,100,False,100,123288.80171642016
Paan Corner,Dove Dryness Care Conditioner Frizzy & Dry Hair,9000,6,4,8400,80,False,80,31240.60133990737
Paan Corner,Dettol Original Liquid Handwash Refill,10900,3,0,10500,750,True,750,0.0
Paan Corner,Parachute 100% Pure Coconut Oil,12300,0,0,12300,300,True,300,0.0
Paan Corner,Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings,3000,3,0,2900,406,True,7,0.0
Paan Corner,Dabur Gulabari Premium Rose Water,4800,2,0,4700,120,True,120,0.0
Paan Corner,Parachute Advansed Gold Coconut Hair Oil,21500,9,0,19400,400,True,400,0.0
Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,9000,10,0,8100,150,True,150,0.0
Paan Corner,Godrej No.1 Bathing Soap – Lime & Aloe Vera,10000,16,0,8400,500,True,100,0.0
Paan Corner,Sensodyne Sensitive Fresh Gel Toothpaste,11500,7,0,10600,75,True,75,0.0
Paan Corner,Whisper Bindazzz Nights XL + Sanitary Pad,9000,0,0,9000,406,True,7,0.0
Paan Corner,Whisper Choice Sanitary Pad ,3200,9,0,2900,406,True,7,0.0
Paan Corner,"Godrej No.1 Bathing Soap, Jasmine",8400,0,0,8400,400,True,100,0.0
Paan Corner,Gillette Venus Close & Clean Razor ,24900,7,0,23000,58,True,1,0.0
Paan Corner,Whisper Choice Regular Sanitary Pads,9000,3,0,8700,58,True,20,0.0
Paan Corner,Stayfree Secure Dry Cover Extra Large Sanitary Pad,4200,2,0,4100,406,True,7,0.0
